"id","code","in_country","out_country","district_id"
"626","600401","Phường 1",,"125"
"627","600402","Phường Hộ Phòng",,"125"
"628","600407","Xã Phong Thạnh Đông",,"125"
"629","600403","Phường Láng Tròn",,"125"
"630","600404","Xã Phong Tân",,"125"
"631","600409","Xã Tân Phong",,"125"
"632","600405","Xã Phong Thạnh",,"125"
"633","600406","Xã Phong Thạnh A",,"125"
"634","600408","Xã Phong Thạnh Tây",,"125"
"635","600410","Xã Tân Thạnh",,"125"
"636","600601","Thị trấn Gành Hào",,"124"
"637","600609","Xã Long Điền Đông",,"124"
"638","600610","Xã Long Điền Đông A",,"124"
"639","600608","Xã Long Điền",,"124"
"640","600611","Xã Long Điền Tây",,"124"
"641","600605","Xã Điền Hải",,"124"
"642","600603","Xã An Trạch",,"124"
"643","600604","Xã An Trạch A",,"124"
"644","600602","Xã An Phúc",,"124"
"645","600606","Xã Định Thành",,"124"
"646","600607","Xã Định Thành A",,"124"
"647","600701","Thị trấn Hòa Bình",,"122"
"648","600702","Xã Minh Diệu",,"122"
"649","600703","Xã Vĩnh Bình",,"122"
"650","600707","Xã Vĩnh Mỹ B",,"122"
"651","600704","Xã Vĩnh Hậu",,"122"
"652","600705","Xã Vĩnh Hậu A",,"122"
"653","600706","Xã Vĩnh Mỹ A",,"122"
"654","600708","Xã Vĩnh Thịnh",,"122"
"655","190116","Phường Vũ Ninh",,"129"
"656","190102","Phường Đáp Cầu",,"129"
"657","190110","Phường Thị Cầu",,"129"
"658","190106","Phường Kinh Bắc",,"129"
"659","190114","Phường Vệ An",,"129"
"660","190111","Phường Tiền An",,"129"
"661","190101","Phường Đại Phúc",,"129"
"662","190107","Phường Ninh Xá",,"129"
"663","190109","Phường Suối Hoa",,"129"
"664","190115","Phường Võ Cường",,"129"
"665","190117","Xã Hòa Long",,"129"
"666","190112","Phường Vạn An",,"129"
"667","190105","Phường Khúc Xuyên",,"129"
"668","190108","Phường Phong Khê",,"129"
"669","190118","Xã Kim Chân",,"129"
"670","190113","Phường Vân Dương",,"129"
"671","190119","Xã Nam Sơn",,"129"
"672","190104","Phường Khắc Niệm",,"129"
"673","190103","Phường Hạp Lĩnh",,"129"
"674","190201","Thị trấn Chờ",,"135"
"675","190205","Xã Dũng Liệt",,"135"
"676","190208","Xã Tam Đa",,"135"
"677","190209","Xã Tam Giang",,"135"
"678","190214","Xã Yên Trung",,"135"
"679","190210","Xã Thụy Hòa",,"135"
"680","190206","Xã Hòa Tiến",,"135"
"681","190204","Xã Đông Tiến",,"135"
"682","190213","Xã Yên Phụ",,"135"
"683","190211","Xã Trung Nghĩa",,"135"
"684","190202","Xã Đông Phong",,"135"
"685","190207","Xã Long Châu",,"135"
"686","190212","Xã Văn Môn",,"135"
"687","190203","Xã Đông Thọ",,"135"
"688","190301","Thị trấn Phố Mới",,"130"
"689","190320","Xã Việt Thống",,"130"
"690","190307","Xã Đại Xuân",,"130"
"691","190313","Xã Nhân Hòa",,"130"
"692","190302","Xã Bằng An",,"130"
"693","190316","Xã Phương Liễu",,"130"
"694","190318","Xã Quế Tân",,"130"
"695","190315","Xã Phù Lương",,"130"
"696","190314","Xã Phù Lãng",,"130"
"697","190317","Xã Phượng Mao",,"130"
"698","190319","Xã Việt Hùng",,"130"
"699","190312","Xã Ngọc Xá",,"130"
"700","190305","Xã Châu Phong",,"130"
"701","190303","Xã Bồng Lai",,"130"
"702","190304","Xã Cách Bi",,"130"
"703","190308","Xã Đào Viên",,"130"
"704","190321","Xã Yên Giả",,"130"
"705","190311","Xã Mộ Đạo",,"130"
"706","190309","Xã Đức Long",,"130"
"707","190306","Xã Chi Lăng",,"130"
"708","190310","Xã Hán Quảng",,"130"
"709","190401","Thị trấn Lim",,"131"
"710","190411","Xã Phú Lâm",,"131"
"711","190409","Xã Nội Duệ",,"131"
"712","190407","Xã Liên Bão",,"131"
"713","190404","Xã Hiên Vân",,"131"
"714","190405","Xã Hoàn Sơn",,"131"
"715","190406","Xã Lạc Vệ",,"131"
"716","190414","Xã Việt Đoàn",,"131"
"717","190410","Xã Phật Tích",,"131"
"718","190412","Xã Tân Chi",,"131"
"719","190403","Xã Đại Đồng",,"131"
"720","190413","Xã Tri Phương",,"131"
"721","190408","Xã Minh Đạo",,"131"
"722","190402","Xã Cảnh Hưng",,"131"
"723","190504","Phường Đông Ngàn",,"132"
"724","190511","Xã Tam Sơn",,"132"
"725","190508","Xã Hương Mạc",,"132"
"726","190512","Xã Tương Giang",,"132"
"727","190510","Xã Phù Khê",,"132"
"728","190503","Phường Đồng Kỵ",,"132"
"729","190507","Phường Trang Hạ",,"132"
"730","190505","Phường Đồng Nguyên",,"132"
"731","190501","Phường Châu Khê",,"132"
"732","190506","Phường Tân Hồng",,"132"
"733","190502","Phường Đình Bảng",,"132"
"734","190509","Xã Phù Chẩn",,"132"
"735","190601","Thị trấn Hồ",,"134"
"736","190607","Xã Hoài Thượng",,"134"
"737","190603","Xã Đại Đồng Thành",,"134"
"738","190608","Xã Mão Điền",,"134"
"739","190613","Xã Song Hồ",,"134"
"740","190604","Xã Đình Tổ",,"134"
"741","190602","Xã An Bình",,"134"
"742","190617","Xã Trí Quả",,"134"
"743","190605","Xã Gia Đông",,"134"
"744","190615","Xã Thanh Khương",,"134"
"745","190616","Xã Trạm Lộ",,"134"
"746","190618","Xã Xuân Lâm",,"134"
"747","190606","Xã Hà Mãn",,"134"
"748","190610","Xã Ngũ Thái",,"134"
"749","190611","Xã Nguyệt Đức",,"134"
"750","190612","Xã Ninh Xá",,"134"
"751","190609","Xã Nghĩa Đạo",,"134"
"752","190614","Xã Song Liễu",,"134"
"753","190701","Thị trấn Gia Bình",,"133"
"754","190713","Xã Vạn Ninh",,"133"
"755","190712","Xã Thái Bảo",,"133"
"756","190707","Xã Giang Sơn",,"133"
"757","190703","Xã Cao Đức",,"133"
"758","190705","Xã Đại Lai",,"133"
"759","190711","Xã Song Giang",,"133"
"760","190702","Xã Bình Dương",,"133"
"761","190708","Xã Lãng Ngâm",,"133"
"762","190709","Xã Nhân Thắng",,"133"
"763","190714","Xã Xuân Lai",,"133"
"764","190706","Xã Đông Cứu",,"133"
"765","190704","Xã Đại Bái",,"133"
"766","190710","Xã Quỳnh Phú",,"133"
"767","190801","Thị trấn Thứa",,"136"
"768","190802","Xã An Thịnh",,"136"
"769","190813","Xã Trung Kênh",,"136"
"770","190808","Xã Phú Hòa",,"136"
"771","190807","Xã Mỹ Hương",,"136"
"772","190811","Xã Tân Lãng",,"136"
"773","190810","Xã Quảng Phú",,"136"
"774","190814","Xã Trừng Xá",,"136"
"775","190804","Xã Lai Hạ",,"136"
"776","190812","Xã Trung Chính",,"136"
"777","190806","Xã Minh Tân",,"136"
"778","190803","Xã Bình Định",,"136"
"779","190809","Xã Phú Lương",,"136"
"780","190805","Xã Lâm Thao",,"136"
"781","560109","Phường Phú Khương",,"137"
"782","560110","Phường Phú Tân",,"137"
"783","560108","Phường 8",,"137"
"784","560106","Phường 6",,"137"
"785","560104","Phường 4",,"137"
"786","560105","Phường 5",,"137"
"787","560101","Phường 1",,"137"
"788","560103","Phường 3",,"137"
"789","560102","Phường 2",,"137"
"790","560107","Phường 7",,"137"
"791","560117","Xã Sơn Đông",,"137"
"792","560115","Xã Phú Hưng",,"137"
"793","560111","Xã Bình Phú",,"137"
"794","560113","Xã Mỹ Thạnh An",,"137"
"795","560114","Xã Nhơn Thạnh",,"137"
"796","560116","Xã Phú Nhuận",,"137"
"797","560112","Xã Mỹ Thành",,"137"
"798","56021","Thị trấn Châu Thành",,"138"
"799","560218","Xã Tân Thạch",,"138"
"800","560213","Xã Qưới Sơn",,"138"
"801","56024","Xã An Khánh",,"138"
"802","56027","Xã Giao Long",,"138"
"803","56026","Xã Giao Hòa",,"138"
"804","560211","Xã Phú Túc",,"138"
"805","560210","Xã Phú Đức",,"138"
"806","56029","Xã Phú An Hòa",,"138"
"807","56025","Xã An Phước",,"138"
"808","560216","Xã Tam Phước",,"138"
"809","560219","Xã Thành Triệu",,"138"
"810","560222","Xã Tường Đa",,"138"
"811","560217","Xã Tân Phú",,"138"
"812","560214","Xã Quới Thành",,"138"
"813","560212","Xã Phước Thạnh",,"138"
"814","56023","Xã An Hóa",,"138"
"815","560220","Xã Tiên Long",,"138"
"816","56022","Xã An Hiệp",,"138"
"817","56028","Xã Hữu Định",,"138"
"818","560221","Xã Tiên Thủy",,"138"
"819","560215","Xã Sơn Hòa",,"138"
"820","560301","Thị trấn Chợ Lách",,"141"
"821","560305","Xã Phú Phụng",,"141"
"822","560307","Xã Sơn Định",,"141"
"823","560309","Xã Vĩnh Bình",,"141"
"824","560302","Xã Hòa Nghĩa",,"141"
"825","560304","Xã Long Thới",,"141"
"826","560306","Xã Phú Sơn",,"141"
"827","560308","Xã Tân Thiềng",,"141"
"828","560311","Xã Vĩnh Thành",,"141"
"829","560310","Xã Vĩnh Hòa",,"141"
"830","560303","Xã Hưng Khánh Trung B",,"141"
"831","560901","Thị trấn Mỏ Cày",,"144"
"832","560909","Xã Định Thủy",,"144"
"833","560908","Xã Đa Phước Hội",,"144"
"834","560914","Xã Tân Hội",,"144"
"835","560913","Xã Phước Hiệp",,"144"
"836","560905","Xã Bình Khánh Đông",,"144"
"837","560903","Xã An Thạnh",,"144"
"838","560906","Xã Bình Khánh Tây",,"144"
"839","560902","Xã An Định",,"144"
"840","560917","Xã Thành Thới B",,"144"
"841","560915","Xã Tân Trung",,"144"
"842","560904","Xã An Thới",,"144"
"843","560916","Xã Thành Thới A",,"144"
"844","560911","Xã Minh Đức",,"144"
"845","560912","Xã Ngãi Đăng",,"144"
"846","560907","Xã Cẩm Sơn",,"144"
"847","560910","Xã Hương Mỹ",,"144"
"848","560501","Thị trấn Giồng Trôm",,"142"
"849","560515","Xã Phong Nẫm",,"142"
"850","560514","Xã Phong Mỹ",,"142"
"851","560513","Xã Mỹ Thạnh",,"142"
"852","560505","Xã Châu Hòa",,"142"
"853","560510","Xã Lương Hòa",,"142"
"854","560512","Xã Lương Quới",,"142"
"855","560511","Xã Lương Phú",,"142"
"856","560504","Xã Châu Bình",,"142"
"857","560522","Xã Thuận Điền",,"142"
"858","560517","Xã Sơn Phú",,"142"
"859","560502","Xã Bình Hoà",,"142"
"860","560516","Xã Phước Long",,"142"
"861","560508","Xã Hưng Phong",,"142"
"862","560509","Xã Long Mỹ",,"142"
"863","560518","Xã Tân Hào",,"142"
"864","560503","Xã Bình Thành",,"142"
"865","560520","Xã Tân Thanh",,"142"
"866","560519","Xã Tân Lợi Thạnh",,"142"
"867","560521","Xã Thạnh Phú Đông",,"142"
"868","560507","Xã Hưng Nhượng",,"142"
"869","560506","Xã Hưng Lễ",,"142"
"870","560601","Thị trấn Bình Đại",,"140"
"871","560613","Xã Tam Hiệp",,"140"
"872","560608","Xã Long Định",,"140"
"873","560609","Xã Long Hòa",,"140"
"874","560611","Xã Phú Thuận",,"140"
"875","560620","Xã Vang Quới Tây",,"140"
"876","560619","Xã Vang Quới Đông",,"140"
"877","560604","Xã Châu Hưng",,"140"
"878","560612","Xã Phú Vang",,"140"
"879","560607","Xã Lộc Thuận",,"140"
"880","560606","Xã Định Trung",,"140"
"881","560616","Xã Thới Lai",,"140"
"882","560603","Xã Bình Thới",,"140"
"883","560610","Xã Phú Long",,"140"
"884","560602","Xã Bình Thắng",,"140"
"885","560615","Xã Thạnh Trị",,"140"
"886","560605","Xã Đại Hòa Lộc",,"140"
"887","560618","Xã Thừa Đức",,"140"
"888","560614","Xã Thạnh Phước",,"140"
"889","560617","Xã Thới Thuận",,"140"
"890","560701","Thị trấn Ba Tri",,"139"
"891","560720","Xã Tân Mỹ",,"139"
"892","560713","Xã Mỹ Hòa",,"139"
"893","560722","Xã Tân Xuân",,"139"
"894","560712","Xã Mỹ Chánh",,"139"
"895","560710","Xã Bảo Thạnh",,"139"
"896","560708","Xã An Phú Trung",,"139"
"897","560715","Xã Mỹ Thạnh",,"139"
"898","560714","Xã Mỹ Nhơn",,"139"
"899","560718","Xã Phước Tuy",,"139"
"900","560717","Xã Phú Ngãi",,"139"
"901","560707","Xã An Ngãi Trung",,"139"
"902","560716","Xã Phú Lễ",,"139"
"903","560702","Xã An Bình Tây",,"139"
"904","560711","Xã Bảo Thuận",,"139"
"905","560719","Xã Tân Hưng",,"139"
"906","560706","Xã An Ngãi Tây",,"139"
"907","560704","Xã An Hiệp",,"139"
"908","560724","Xã Vĩnh Hòa",,"139"
"909","560721","Xã Tân Thủy",,"139"
"910","560723","Xã Vĩnh An",,"139"
"911","560703","Xã An Đức",,"139"
"912","560705","Xã An Hòa Tây",,"139"
"913","560709","Xã An Thủy",,"139"
"914","560801","Thị trấn Thạnh Phú",,"145"
"915","560813","Xã Phú Khánh",,"145"
"916","560808","Xã Đại Điền",,"145"
"917","560814","Xã Quới Điền",,"145"
"918","560815","Xã Tân Phong",,"145"
"919","560812","Xã Mỹ Hưng",,"145"
"920","560805","Xã An Thạnh",,"145"
"921","560818","Xã Thới Thạnh",,"145"
"922","560810","Xã Hòa Lợi",,"145"
"923","560802","Xã An Điền",,"145"
"924","560807","Xã Bình Thạnh",,"145"
"925","560806","Xã An Thuận",,"145"
"926","560804","Xã An Quy",,"145"
"927","560816","Xã Thạnh Hải",,"145"
"928","560803","Xã An Nhơn",,"145"
"929","560809","Xã Giao Thạnh",,"145"
"930","560817","Xã Thạnh Phong",,"145"
"931","560811","Xã Mỹ An",,"145"
"932","560405","Xã Phú Mỹ",,"143"
"933","560402","Xã Hưng Khánh Trung A",,"143"
"934","560413","Xã Thanh Tân",,"143"
"935","560412","Xã Thạnh Ngãi",,"143"
"936","560408","Xã Tân Phú Tây",,"143"
"937","560406","Xã Phước Mỹ Trung",,"143"
"938","560409","Xã Tân Thành Bình",,"143"
"939","560411","Xã Thành An",,"143"
"940","560401","Xã Hòa Lộc",,"143"
"941","560410","Xã Tân Thanh Tây",,"143"
"942","560407","Xã Tân Bình",,"143"
"943","560404","Xã Nhuận Phú Tân",,"143"
"944","560403","Xã Khánh Thạnh Tân",,"143"
"945","370110","Phường Nhơn Bình",,"152"
"946","370111","Phường Nhơn Phú",,"152"
"947","370102","Phường Đống Đa",,"152"
"948","370116","Phường Trần Quang Diệu",,"152"
"949","370104","Phường Hải Cảng",,"152"
"950","370112","Phường Quang Trung",,"152"
"951","370113","Phường Thị Nại",,"152"
"952","370105","Phường Lê Hồng Phong",,"152"
"953","370114","Phường Trần Hưng Đạo",,"152"
"954","370108","Phường Ngô Mây",,"152"
"955","370107","Phường Lý Thường Kiệt",,"152"
"956","370106","Phường Lê Lợi",,"152"
"957","370115","Phường Trần Phú",,"152"
"958","370101","Phường Bùi Thị Xuân",,"152"
"959","370109","Phường Nguyễn Văn Cừ",,"152"
"960","370103","Phường Ghềnh Ráng",,"152"
"961","370120","Xã Nhơn Lý",,"152"
"962","370119","Xã Nhơn Hội",,"152"
"963","370118","Xã Nhơn Hải",,"152"
"964","370117","Xã Nhơn Châu",,"152"
"965","370121","Xã Phước Mỹ",,"152"
"966","370201","Thị trấn An Lão",,"146"
"967","370204","Xã An Hưng",,"146"
"968","370209","Xã An Trung",,"146"
"969","370202","Xã An Dũng",,"146"
"970","370210","Xã An Vinh",,"146"
"971","370208","Xã An Toàn",,"146"
"972","370207","Xã An Tân",,"146"
"973","370203","Xã An Hòa",,"146"
"974","370206","Xã An Quang",,"146"
"975","370205","Xã An Nghĩa",,"146"
"976","370401","Thị trấn  Tam Quan",,"155"
"977","370402","Thị trấn Bồng Sơn",,"155"
"978","370411","Xã Hoài Sơn",,"155"
"979","370404","Xã Hoài Châu Bắc",,"155"
"980","370403","Xã Hoài Châu",,"155"
"981","370410","Xã Hoài Phú",,"155"
"982","370416","Xã Tam Quan Bắc",,"155"
"983","370417","Xã Tam Quan Nam",,"155"
"984","370407","Xã Hoài Hảo",,"155"
"985","370414","Xã Hoài Thanh Tây",,"155"
"986","370413","Xã Hoài Thanh",,"155"
"987","370408","Xã Hoài Hương",,"155"
"988","370412","Xã Hoài Tân",,"155"
"989","370406","Xã Hoài Hải",,"155"
"990","370415","Xã Hoài Xuân",,"155"
"991","370409","Xã Hoài Mỹ",,"155"
"992","370405","Xã Hoài Đức",,"155"
"993","370301","Thị trấn Tăng Bạt Hổ",,"149"
"994","370304","Xã Ân Hảo Tây",,"149"
"995","370303","Xã Ân Hảo Đông",,"149"
"996","370309","Xã Ân Sơn",,"149"
"997","370306","Xã Ân Mỹ",,"149"
"998","370315","Xã Dak Mang",,"149"
"999","370311","Xã Ân Tín",,"149"
"1000","370310","Xã Ân Thạnh",,"149"
"1001","370308","Xã Ân Phong",,"149"
"1002","370302","Xã Ân Đức",,"149"
"1003","370305","Xã Ân Hữu",,"149"
"1004","370314","Xã Bok Tới",,"149"
"1005","370313","Xã Ân Tường Tây",,"149"
"1006","370312","Xã Ân Tường Đông",,"149"
"1007","370307","Xã Ân Nghĩa",,"149"
"1008","370502","Thị trấn Phù Mỹ",,"150"
"1009","370501","Thị trấn Bình Dương",,"150"
"1010","370508","Xã Mỹ Đức",,"150"
"1011","370507","Xã Mỹ Châu",,"150"
"1012","370516","Xã Mỹ Thắng",,"150"
"1013","370511","Xã Mỹ Lộc",,"150"
"1014","370512","Xã Mỹ Lợi",,"150"
"1015","370503","Xã Mỹ An",,"150"
"1016","370513","Xã Mỹ Phong",,"150"
"1017","370519","Xã Mỹ Trinh",,"150"
"1018","370518","Xã Mỹ Thọ",,"150"
"1019","370510","Xã Mỹ Hòa",,"150"
"1020","370517","Xã Mỹ Thành",,"150"
"1021","370505","Xã Mỹ Chánh",,"150"
"1022","370514","Xã Mỹ Quang",,"150"
"1023","370509","Xã Mỹ Hiệp",,"150"
"1024","370515","Xã Mỹ Tài",,"150"
"1025","370504","Xã Mỹ Cát",,"150"
"1026","370506","Xã Mỹ Chánh Tây",,"150"
"1027","370701","Thị trấn Vĩnh Thạnh",,"151"
"1028","370707","Xã Vĩnh Sơn",,"151"
"1029","370705","Xã Vĩnh Kim",,"151"
"1030","370703","Xã Vĩnh Hiệp",,"151"
"1031","370702","Xã Vĩnh Hảo",,"151"
"1032","370704","Xã Vĩnh Hòa",,"151"
"1033","370708","Xã Vĩnh Thịnh",,"151"
"1034","370709","Xã Vĩnh Thuận",,"151"
"1035","370706","Xã Vĩnh Quang",,"151"
"1036","370801","Thị trấn Phú Phong",,"148"
"1037","370804","Xã Bình Tân",,"148"
"1038","370812","Xã Tây Thuận",,"148"
"1039","370806","Xã Bình Thuận",,"148"
"1040","370810","Xã Tây Giang",,"148"
"1041","370805","Xã Bình Thành",,"148"
"1042","370808","Xã Tây An",,"148"
"1043","370802","Xã Bình Hòa",,"148"
"1044","370809","Xã Tây Bình",,"148"
"1045","370807","Xã Bình Tường",,"148"
"1046","370813","Xã Tây Vinh",,"148"
"1047","370815","Xã Vĩnh An",,"148"
"1048","370814","Xã Tây Xuân",,"148"
"1049","370803","Xã Bình Nghi",,"148"
"1050","370811","Xã Tây Phú",,"148"
"1051","370601","Thị trấn Ngô Mây",,"154"
"1052","370611","Xã Cát Sơn",,"154"
"1053","370609","Xã Cát Minh",,"154"
"1054","370607","Xã Cát Khánh",,"154"
"1055","370612","Xã Cát Tài",,"154"
"1056","370608","Xã Cát Lâm",,"154"
"1057","370604","Xã Cát Hanh",,"154"
"1058","370615","Xã Cát Thành",,"154"
"1059","370617","Xã Cát Trinh",,"154"
"1060","370603","Xã Cát Hải",,"154"
"1061","370605","Xã Cát Hiệp",,"154"
"1062","370610","Xã Cát Nhơn",,"154"
"1063","370606","Xã Cát Hưng",,"154"
"1064","370618","Xã Cát Tường",,"154"
"1065","370613","Xã Cát Tân",,"154"
"1066","370616","Xã Cát Tiến",,"154"
"1067","370614","Xã Cát Thắng",,"154"
"1068","370602","Xã Cát Chánh",,"154"
"1069","371001","Phường Bình Định",,"153"
"1070","371002","Phường Đập Đá",,"153"
"1071","371011","Xã Nhơn Mỹ",,"153"
"1072","371005","Phường Nhơn Thành",,"153"
"1073","371007","Xã Nhơn Hạnh",,"153"
"1074","371008","Xã Nhơn Hậu",,"153"
"1075","371012","Xã Nhơn Phong",,"153"
"1076","371006","Xã Nhơn An",,"153"
"1077","371013","Xã Nhơn Phúc",,"153"
"1078","371004","Phường Nhơn Hưng",,"153"
"1079","371009","Xã Nhơn Khánh",,"153"
"1080","371010","Xã Nhơn Lộc",,"153"
"1081","371003","Phường Nhơn Hoà",,"153"
"1082","371014","Xã Nhơn Tân",,"153"
"1083","371015","Xã Nhơn Thọ",,"153"
"1084","371102","Thị trấn Tuy Phước",,"156"
"1085","371101","Thị trấn Diêu Trì",,"156"
"1086","371111","Xã Phước Thắng",,"156"
"1087","371106","Xã Phước Hưng",,"156"
"1088","371109","Xã Phước Quang",,"156"
"1089","371105","Xã Phước Hòa",,"156"
"1090","371110","Xã Phước Sơn",,"156"
"1091","371104","Xã Phước Hiệp",,"156"
"1092","371107","Xã Phước Lộc",,"156"
"1093","371108","Xã Phước Nghĩa",,"156"
"1094","371113","Xã Phước Thuận",,"156"
"1095","371103","Xã Phước An",,"156"
"1096","371112","Xã Phước Thành",,"156"
"1097","370901","Thị trấn Vân Canh",,"147"
